probe,group_kind,group,n,pct_reads_mean,pct_reads_min,pct_reads_max,n_layers,band_lo,band_hi,ref_tpr_mean,ref_fpr_mean,gap_position_mean
harm_v2,source,deep_inception,57,24.439004487964095,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,source,deep_inception,57,95.51203590371277,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,source,deep_inception,57,15.91187270501836,0.0,100.0,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,source,in_the_wild,400,73.56395348837209,0.0,99.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,source,in_the_wild,400,62.73837209302326,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,source,in_the_wild,400,67.63953488372093,0.0,91.5,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,source,in_the_wild,400,12.622093023255815,0.0,94.0,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,source,jailbreak_mimicry,300,82.8062015503876,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,source,jailbreak_mimicry,300,24.573643410852704,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,source,jailbreak_mimicry,300,86.93798449612403,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,source,jailbreak_mimicry,300,33.372093023255815,0.0,96.33333333333333,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,source,jbb_jbc,32,80.15988372093024,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,source,jbb_jbc,32,38.66279069767442,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,source,jbb_jbc,32,78.34302325581395,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,source,jbb_jbc,32,21.36627906976744,0.0,100.0,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,source,jbb_pair,84,57.862679955703214,0.0,88.0952380952381,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,source,jbb_pair,84,50.91362126245847,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,source,jbb_pair,84,78.48837209302326,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,source,jbb_pair,84,19.601328903654487,0.0,76.19047619047619,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,source,strongreject,136,77.61627906976744,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,source,strongreject,136,42.40766073871409,0.0,97.05882352941177,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,source,strongreject,136,64.97948016415869,0.0,97.79411764705883,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,source,strongreject,136,6.737346101231191,0.0,40.44117647058823,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,technique,aim,32,80.15988372093024,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,technique,aim,32,38.66279069767442,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,technique,aim,32,78.34302325581395,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,technique,aim,32,21.36627906976744,0.0,100.0,43,0,42,0.9465581395348837,0.0363953488372093,nan
eval_v2,technique,creative_form_poetry,12,82.36434108527132,0.0,100.0,43,0,42,0.711953488372093,0.2715348837209302,nan
harm_v2,technique,creative_form_poetry,12,20.54263565891473,0.0,100.0,43,0,42,0.6313255813953488,0.21723255813953488,nan
persona_v2,technique,creative_form_poetry,12,84.49612403100774,0.0,100.0,43,0,42,0.8092325581395348,0.1442093023255814,nan
story_v2_1k,technique,creative_form_poetry,12,27.713178294573645,0.0,100.0,43,0,42,0.9465581395348837,0.0363953488372093,nan
