axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
story_v1,harm,23,0.8214,-0.1197943466772528,0.958929790853386,0.9812600776868194,-0.12349542039041213
story_v1,harm,24,0.8571,-0.11105039613242701,0.956272132371706,0.9820814057301868,-0.11459234793967163
story_v1,harm,25,0.8929,-0.0629266344116153,0.9544738454451857,0.980462926641511,-0.06504844212353134
story_v1,harm,26,0.9286,-0.10895840895310228,0.9503519819959155,0.980418743324114,-0.11287888420813147
story_v1,harm,27,0.9643,-0.1191000899488635,0.9433673533175411,0.9762566736812188,-0.12410510897127028
story_v1,harm,28,1.0,-0.02775357224807697,0.9305128245356338,0.9747028105603296,-0.029142150703345103
story_v1,persona,0,0.0,0.0,nan,nan,nan
story_v1,persona,1,0.0357,0.02074643800905227,0.9655013340514154,0.9807364394581873,0.021320183959836383
story_v1,persona,2,0.0714,0.05518341902507536,0.9756362187588719,0.980029579342514,0.05643454860771374
story_v1,persona,3,0.1071,0.08739270184764476,0.9781412999313432,0.9812703705553872,0.08920311601685407
story_v1,persona,4,0.1429,0.13512830784659502,0.9805598321746157,0.9824426402501872,0.13767519083788957
story_v1,persona,5,0.1786,0.1352762904206643,0.982807705140167,0.9818331782694316,0.13771097629627196
story_v1,persona,6,0.2143,0.13555238856116023,0.9791018351388392,0.9865641854371523,0.13792105470642524
story_v1,persona,7,0.25,0.13962366460499845,0.9817001531783874,0.9894453768822388,0.14166862907004252
story_v1,persona,8,0.2857,0.05489740882364091,0.9801280936654364,0.9861898483250799,0.05583803973438922
story_v1,persona,9,0.3214,0.06899554266650289,0.9818332005851841,0.9817321928663794,0.0702757779169344
story_v1,persona,10,0.3571,0.07478974893539145,0.9817081161470501,0.9851393625185081,0.07605049558275476
story_v1,persona,11,0.3929,0.04969683900594567,0.9811448255994818,0.9860420713644398,0.050525949598413306
story_v1,persona,12,0.4286,0.03752739231089103,0.9818252218703925,0.98535969383417,0.03815345734320118
story_v1,persona,13,0.4643,0.03734095654616022,0.9816700334985152,0.9848024112922416,0.03797765284517582
story_v1,persona,14,0.5,0.08635900136227363,0.986356145847665,0.9772237224276012,0.08796172418032527
story_v1,persona,15,0.5357,0.13875452409202826,0.9874710650883126,0.9728973374579357,0.14156355340562135
story_v1,persona,16,0.5714,0.15024683744028622,0.9886302565868458,0.9744402929256423,0.15307729298912234
story_v1,persona,17,0.6071,0.14574670553750135,0.9849954941748641,0.9683344857606814,0.14923439366030394
story_v1,persona,18,0.6429,0.19396914345081445,0.9850982663189398,0.9672403184595746,0.19871272314641533
story_v1,persona,19,0.6786,0.1245737448184392,0.9775758020569852,0.9627745101539094,0.12840709080963242
story_v1,persona,20,0.7143,0.21377144612337062,0.9711352326350456,0.9566716119049731,0.2217830728441908
story_v1,persona,21,0.75,0.14845014993414893,0.9624462011996561,0.9556518471105909,0.15478987782459622
story_v1,persona,22,0.7857,0.1399826727974516,0.9577205877825664,0.9503053624042848,0.14673147387339394
story_v1,persona,23,0.8214,0.15671765683223485,0.958929790853386,0.9475677319866599,0.16440665475128613
story_v1,persona,24,0.8571,0.1376286512666006,0.956272132371706,0.9437161881353375,0.14487631854991578
story_v1,persona,25,0.8929,0.145893167469027,0.9544738454451857,0.9409009818171022,0.15395045481875722
story_v1,persona,26,0.9286,0.14073116395423224,0.9503519819959155,0.9400662174403586,0.1488911259726934
story_v1,persona,27,0.9643,0.14201399003496756,0.9433673533175411,0.933896654044872,0.15130082582635446
story_v1,persona,28,1.0,0.245418670747129,0.9305128245356338,0.9375815935206171,0.2627494899366602
story_v1,eval,0,0.0,0.0,nan,nan,nan
story_v1,eval,1,0.0357,-0.2744126898586928,0.9655013340514154,0.7928906949878393,-0.3136325226142432
