axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
persona_v2,harm_v2,27,0.9643,0.04392265866188228,0.9916419127190431,0.9968354454574994,0.04417732823843528
persona_v2,harm_v2,28,1.0,-0.013263797328047404,0.9920531897171115,0.9960720178583033,-0.013343047385891689
persona_v2,eval_v2,0,0.0,0.0,nan,nan,nan
persona_v2,eval_v2,1,0.0357,-0.12105943900326158,0.996659599290463,0.981825306265864,-0.12237934351722106
persona_v2,eval_v2,2,0.0714,-0.08811671340566503,0.996930102981549,0.978639207820762,-0.08921022398653192
persona_v2,eval_v2,3,0.1071,0.09581378863060792,0.9973350086807873,0.9817008106556847,0.09683177801321376
persona_v2,eval_v2,4,0.1429,-0.009831410350994458,0.9976523295304203,0.9866434810246703,-0.009909370980286686
persona_v2,eval_v2,5,0.1786,0.1266096924185558,0.9967347337728834,0.9888820425849242,0.12752781306741934
persona_v2,eval_v2,6,0.2143,0.10367080527159736,0.9981020948519221,0.9856483452590105,0.10452206705225875
persona_v2,eval_v2,7,0.25,0.10849349531326817,0.9979801852415279,0.985278299508335,0.1094115782949081
persona_v2,eval_v2,8,0.2857,0.10026239838923597,0.9978243987107976,0.9835692044637686,0.10120653784581445
persona_v2,eval_v2,9,0.3214,0.08051122796120319,0.9970527196119219,0.982340901003977,0.08135163315700923
persona_v2,eval_v2,10,0.3571,0.1755620758234079,0.9967854874686631,0.9826319045985004,0.1773921607033755
persona_v2,eval_v2,11,0.3929,0.18297363593593488,0.9964275292031963,0.9820079454395574,0.18497292258941606
persona_v2,eval_v2,12,0.4286,0.2111189251744355,0.99619130676217,0.9796814016477027,0.21370434914885483
persona_v2,eval_v2,13,0.4643,0.2261900512347145,0.9960896204239291,0.9813424811143562,0.22877785932308015
persona_v2,eval_v2,14,0.5,0.27998079826858924,0.9957090523023461,0.9882175327589713,0.28225116445265014
persona_v2,eval_v2,15,0.5357,0.29552051182388817,0.9957576121007556,0.9868948436808732,0.29810919568590893
persona_v2,eval_v2,16,0.5714,0.3641087787508645,0.9966529209188901,0.9871358084357672,0.36708845402733176
persona_v2,eval_v2,17,0.6071,0.33241197465378375,0.9963990064594404,0.9855298835812142,0.33544793172467974
persona_v2,eval_v2,18,0.6429,0.3469305566563481,0.9967770053631446,0.9861425663319616,0.34992397162581546
persona_v2,eval_v2,19,0.6786,0.42093247221075303,0.9959368927244956,0.9833690629881598,0.42534198085624525
persona_v2,eval_v2,20,0.7143,0.3848262378411638,0.9960276066169826,0.9829525340335872,0.38892218214002794
