probe,axis,layer,depth,null_folded,null_dz_folded,cos_probe_axis,cell_type,auroc,wins,ties,n,auroc_folded,cohens_dz,cohens_dz_folded,delta_excluded,excess_over_null,excess_dz_over_null,auroc_sd,n_draws,axis_mean_paired_cos
eval_v2,story_v2_1k,27,0.9643,0.7008,0.5613358564245555,-0.041665612618037154,offdiag_pooled,0.253,253,0,1000,0.747,-0.6333652716967259,0.6333652716967259,,0.04620000000000002,0.07202941527217033,,,
eval_v2,story_v2_1k,28,1.0,0.76535,0.8176541068034944,-0.13949269000055944,offdiag_pooled,0.08,80,0,1000,0.92,-1.4499126371264346,1.4499126371264346,,0.15465000000000007,0.6322585303229402,,,
harm_v2,eval_v2,0,0.0,0.5,nan,0.0,offdiag_pooled,0.5,0,1000,1000,0.5,nan,nan,0.6,0.0,nan,,,
harm_v2,eval_v2,1,0.0357,0.5913,0.20684840092853363,0.015019944994408929,offdiag_pooled,0.503,503,0,1000,0.503,0.04284836772724583,0.04284836772724583,0.6,-0.08830000000000005,-0.1640000332012878,,,
harm_v2,eval_v2,2,0.0714,0.58785,0.20193202255318182,-0.018243820329593197,offdiag_pooled,0.479,479,0,1000,0.521,-0.01769147037874537,0.01769147037874537,0.6,-0.06684999999999997,-0.18424055217443647,,,
harm_v2,eval_v2,3,0.1071,0.5904,0.19927945332950125,-0.038777072854224465,offdiag_pooled,0.445,445,0,1000,0.5549999999999999,-0.16983814909498862,0.16983814909498862,0.6,-0.0354000000000001,-0.029441304234512633,,,
harm_v2,eval_v2,4,0.1429,0.5846,0.2138048006273967,0.0453408041533322,offdiag_pooled,0.56,560,0,1000,0.56,0.120885802630286,0.120885802630286,0.6,-0.024599999999999955,-0.0929189979971107,,,
harm_v2,eval_v2,5,0.1786,0.5679500000000001,0.1877099999510436,0.04867824151376543,offdiag_pooled,0.61,610,0,1000,0.61,0.19986815368274286,0.19986815368274286,0.65,0.04204999999999992,0.012158153731699262,,,
harm_v2,eval_v2,6,0.2143,0.5927,0.2264949886415275,0.16306393520747373,offdiag_pooled,0.658,658,0,1000,0.658,0.353927840850157,0.353927840850157,0.7,0.06530000000000002,0.1274328522086295,,,
harm_v2,eval_v2,7,0.25,0.6086500000000001,0.27768166606612243,0.07298119745692667,offdiag_pooled,0.586,586,0,1000,0.586,0.17767113882975671,0.17767113882975671,0.65,-0.02265000000000017,-0.10001052723636572,,,
harm_v2,eval_v2,8,0.2857,0.6030500000000001,0.2701145806651062,0.04282818992413003,offdiag_pooled,0.57,570,0,1000,0.57,0.16674660066272115,0.16674660066272115,0.65,-0.033050000000000135,-0.10336798000238503,,,
